name,lat,lon
Esgl\u00e9sia de Santa Eul\u00e0lia de Puig-oriol,42.069056,2.071616
Esgl\u00e9sia parroquial de Sant Andreu,41.932208,2.060047
Esgl\u00e9sia parroquial de Sant Pere de Perafita,42.042124,2.106396
Esgl\u00e9sia parroquial de Santa Maria,42.119283,2.100703
Santuari de Lurdes,42.008806,2.038528
Monestir de Santa Maria de Llu\u00e7\u00e0,42.0505,2.035333
Ca l\u2019Amar de la Torre,41.600727,2.54599
Can Cabanyes,41.56496,2.411024
Can Mallol de la Torre,41.60627,2.542222
Can Milans Perejordi,41.572224,2.526389
Casa de Santa Anna de Merola,41.631919,2.669189
Casa G\u00f2tica,41.553864,2.400558
Casa Pol,41.500361,2.321917
Cooperativa,41.646164,2.741392
Masia de Mas Moles,41.505657,2.343073
Can Jalp\u00ed,41.599164,2.540166
Castell de Burriac,41.537491,2.387178
Castell de Can Jaumar,41.526875,2.370478
Castell de Dosrius ,41.600292,2.404355
Castell de Montpalau,41.642086,2.67026
Castell de Palafolls ,41.678734,2.735322
Castell de Santa Florentina,41.600822,2.576812
Castell de Vilassar,41.51775,2.356255
Castell Gar\u00ed,41.535972,2.412806
Castell medieval del comte de Valltordera,41.691965,2.718322
Muralles de Matar\u00f3 ,41.541908,2.444848
Les Torretes,41.607947,2.641853
Torre Busquets,41.571632,2.525714
Torre de Ca n\u2019Alzina,41.466213,2.280562
Torre de Ca n\u2019Amat,41.516399,2.384271
Torre de Ca n\u2019Umbert,41.470463,2.281063
Torre de Can Bonet d\u2019Avall,41.638428,2.709376
Torre de Can Maians,41.51255,2.362778
Torre de Can Palauet,41.538948,2.420146
Torre de Can Pujades,41.494972,2.331583
Torre de Can Toni Joan,41.68322,2.760281
Torre de Can Tria de Mata,41.565201,2.464314
Torre de Can Valls,41.567577,2.51498
Torre de Can Ve\u00efl,41.517731,2.381287
Torre de Can Werboom,41.500908,2.34571
Torre de defensa de la masia de Can C\u00e0noves,41.639222,2.676611
Torre de la Timba,41.586441,2.577191
Torre de l\u2019esgl\u00e9sia de Sant Jaume,41.600136,2.620259
Torre de Rat\u00e8s,41.640335,2.708542
Torre de Sant Jaume,41.65722,2.675889
Torre del carrer Ample,41.579739,2.552527
Torre del Castell,41.648823,2.737795
Torre del Mas Galter,41.637257,2.705642
Torre del Tel\u00e8graf,41.503413,2.394045
Torre dels Encantats,41.571827,2.530282
Torre d\u2019en Cabirol,41.578869,2.550336
Torre d\u2019en Llobet,41.578499,2.549084
Torre d\u2019en Nadal,41.503368,2.394501
Torre d\u2019Onofre Arnau,41.554943,2.468575
Torre i masia de Cal Baster,41.499361,2.321639
Torre Montagut,41.650314,2.714798
Torre Pla de la Torre,41.630035,2.715869
Torre Vall Xirau,41.639248,2.715597
Torre Verda,41.571941,2.526487
Capella de la Mare de D\u00e9u de l\u2019Erola,41.6695,2.634056
Capella de Sant Andreu,41.683982,2.696098
Capella de Sant Crist\u00f2fol,41.516167,2.384472
Capella de Sant Daniel,41.702972,2.761611
Capella de Sant Mart\u00ed,41.471245,2.279074
Capella de Sant Pere,41.710694,2.727083
Capella de Sant Pon\u00e7,41.709022,2.672831
Capella de Sant Vicen\u00e7,41.72075,2.698722
Capella de Santa Susanna,41.638129,2.709248
Ermita de l\u2019Alegria,41.489028,2.271417
Ermita de Sant Andreu,41.643861,2.629222
Ermita de Sant Mart\u00ed de Mata,41.572917,2.458944
Ermita de Sant Mateu,41.516904,2.328822
Ermita de Sant Miquel de Mata,41.569108,2.464026
Esgl\u00e9sia de Sant Bartomeu de Cabanyes,41.562394,2.343306
Esgl\u00e9sia de Sant Feliu,41.493646,2.294348
Esgl\u00e9sia de Sant Llop d\u2019Hortsaviny\u00e0,41.667806,2.628722
Esgl\u00e9sia de Sant Miquel de Vallmanya,41.672917,2.6535
Esgl\u00e9sia de Sant Pere de Clar\u00e0,41.558083,2.368444
Esgl\u00e9sia de Sant Pere de Riu,41.647315,2.677776
Esgl\u00e9sia de Sant Tou,41.695722,2.679083
Esgl\u00e9sia de Santa Maria del Viver,41.546861,2.407194
Esgl\u00e9sia parroquial de Sant Andreu,41.55527,2.3548
Esgl\u00e9sia parroquial de Sant Esteve,41.701696,2.718775
Esgl\u00e9sia parroquial de Sant Juli\u00e0\u2013 Argentona ,41.554123,2.400867
Esgl\u00e9sia parroquial de Sant Mart\u00ed,41.499861,2.319694
Esgl\u00e9sia parroquial de Sant Nicolau de Bari,41.646363,2.742389
Esgl\u00e9sia parroquial de Santa Maria de Pineda,41.628778,2.689889
Esgl\u00e9sia de Sant Pau,41.602111,2.625972
Cartoixa de Montalegre,41.489139,2.254861
Monestir de Roca-rossa,41.697176,2.641209
Aq\u00fceducte rom\u00e0 de Can Cua,41.641361,2.681306
B\u00fanquer antiaeri,41.627,2.707056
Cementiri de Sinera,41.577139,2.546417
Far del Cap-Aspre,41.608167,2.646389
Seminari menor de la Conreria,41.491698,2.25282
Castell de Castellnou de la Plana,41.802586,2.103294
El Saiol Comtal,41.806889,2.096216
El Pontarr\u00f3,41.871339,2.115152
Castell d&#8217;Ol\u00f3,41.870819,2.034646
Castell de Berti,41.715134,2.228516
Castell de Calders,41.780602,1.992983
Castell de Castellcir,41.774067,2.176774
Castell de Castellter\u00e7ol,41.745049,2.120101
Castell de Clar\u00e0,41.820282,2.080168
Castell de Granera,41.729897,2.057718
Torrassa dels moros,41.769669,2.165732
Torre d&#8217;en Rafael de Casanova,41.818905,2.136803
Torre de defensa,41.729969,2.063673
Torre del Mas del Ciur\u00f3,41.891994,2.024706
Capella de Sant Andreu del castell de Clar\u00e0,41.819989,2.080334
Capella de Sant Miquel d\u2019Ol\u00f3,41.873792,2.069739
Capella de Sant Salvador del Canadell,41.770794,1.946708
Capella de Santa Eug\u00e8nia del Gomar,41.816667,2.159222
Ermita de Sant Jaume de la Coma,41.785717,2.105542
Esgl\u00e9sia de Sant Andreu de Bellve\u00ed,41.768852,1.990017
Esgl\u00e9sia de Sant Feliu de Terrassola,41.894539,2.102199
Esgl\u00e9sia de Sant Jaume de Vilanova,41.891378,2.082059
Esgl\u00e9sia de Sant Mart\u00ed de la Roca,41.774258,2.176908
Esgl\u00e9sia de Sant Vicen\u00e7 de Vilarassau,41.845441,2.041659
Esgl\u00e9sia de Santa Creu de La Plana,41.849419,2.011833
Esgl\u00e9sia NOVA de Sant Joan d&#8217;Ol\u00f3,41.847444,2.004722
Esgl\u00e9sia parroquial de Sant Feliu,41.759818,2.014071
Esgl\u00e9sia parroquial de Sant Vicen\u00e7 de Calders,41.789175,1.991958
Esgl\u00e9sia VELLA de Sant Joan d\u2019Ol\u00f3,41.851421,1.997047
Monestir de Santa Maria de l&#8217;Estany ,41.869141,2.112535
Castell d&#8217;Amposta ,40.714306,0.579824
Castell d&#8217;Ulldecona ,40.594955,0.430889
Torre de Forcheron,40.668312,0.58716
Torre de l&#8217;Oriola,40.673988,0.588852
Torre de la Carrova,40.742962,0.561389
Torre de La Galera ,40.680954,0.462724
Torre de la Guardiola,40.6236,0.585878
Torre de Poquessalses,40.673996,0.578628
Torre de Sant Joan,40.635418,0.707481
Torre de&#8217;n Calvo,40.577187,0.535176
Torre de&#8217;n Morralla,40.574459,0.536788
Torre del carrer Nou,40.544113,0.48209
Torre del moro I,40.616943,0.574851
Torre del moro II,40.617855,0.570855
Torre del moro III,40.616695,0.566622
Ermita de la Mare de D\u00e9u de Loreto,40.591796,0.442813
Ermita de la Pietat,40.632965,0.470334
Esgl\u00e9sia de Sant Joan Baptista,40.605674,0.393165
Esgl\u00e9sia parroquial de Sant Lluc,40.59723,0.447093
B\u00fanquers de les Cases d&#8217;Alcanar,40.552633,0.530816
Casa Forta de la Santa Creu,42.006879,1.142262
El Castellot de Marcovau,41.868127,1.033297
Masia de Cal Cisteller,41.959419,1.0428
Pont de Camarasa,41.87928,0.877018
Pont de Castell\u00f3 de Farfanya,41.820684,0.729013
Pont de Sant Miquel,41.79392,0.807736
Castell de Camarasa ,41.87624,0.877946
Castell de Castell\u00f3,41.821354,0.725795
Castell de Clua,41.946999,1.016823
Castell de Comiols,42.025372,1.101001
Castell de Cor\u00e7\u00e0,42.030342,0.686063
Castell de Cubells,41.851204,0.958664
Castell de Figuerola de Mei\u00e0,41.974682,0.890759
Castell de Fontllonga,41.971542,0.858886
Castell de Gerb,41.825363,0.803686
Castell de Grial\u00f3,41.900433,1.105939
Castell de la Figuera,41.842149,0.664425
Castell de La Pertusa,42.044182,0.672542
Castell de La R\u00e0pita,41.787601,0.833614
Castell de La Vall d\u2019Ariet,41.955639,0.997589
Castell de Les Ventoses,41.79628,1.012861
Castell de Lloren\u00e7,41.870998,0.829031
Castell de l\u2019Aguda,41.937672,1.268371
Castell de Malagastre,41.89439,1.016198
Castell de Marcovau,41.867928,1.033147
Castell de Mei\u00e0,42.002773,1.020744
Castell de Mill\u00e0,41.957832,0.697806
Castell de Montgai,41.800835,0.961591
Castell de Montmagastre,41.976418,1.128534
Castell de Montson\u00eds,41.887138,1.022339
Castell de Peralba,41.993507,0.919507
Castell de Ponts ,41.917339,1.194707
Castell de Pradell,41.797413,1.028906
Castell de Preixens ,41.794437,1.050884
Castell de Ribelles,41.883633,1.277477
Castell de R\u00fabies,42.020833,0.9125
Castell de Rubi\u00f3 de Sols,41.906364,0.997138
Castell de Sant Lloren\u00e7,42.04327,0.694191
Castell de Sant O\u00efsme,41.998077,0.844638
Castell de Santa Linya,41.926861,0.800913
Castell de Ser\u00f3,41.875446,1.106207
Castell de Tartareu,41.920647,0.718778
Castell de T\u00e9rmens,41.719139,0.758818
Castell de Torreblanca,41.938019,1.160452
Castell de Vernet,41.904976,1.040783
Castell de Vilves,41.917747,1.082904
Castell d\u2019Albesa ,41.752247,0.661875
Castell d\u2019Algerri ,41.817791,0.637548
Castell d\u2019Al\u00f3s de Balaguer ,41.914295,0.955518
Castell d\u2019Argentera,41.953419,1.032009
Castell d\u2019Artesa,41.891869,1.054784
Castell d\u2019Oliola,41.876377,1.173405
Castell d\u2019Orenga,41.991863,0.945404
Castell d\u2019Os de Balaguer ,41.871731,0.717601
Castell Form\u00f3s,41.794697,0.805719
Castell i muralles de Tudela de Segre,41.870834,1.085278
Castell i muralles d\u2019\u00c0ger ,41.999817,0.762281
Castell\u00f3 de Mei\u00e0,41.98457,0.981892
Castellot de Sant Joan,41.938039,1.160549
El Tossal,41.915521,1.150522
Castellot del Temps Carl\u00ed,41.876324,0.878509
Muralles de Balaguer ,41.79092,0.803917
Torre de C\u00e9rvoles,41.881108,0.656474
Torre de Fontdepou,41.961025,0.757536
Torre de les Conclues,42.016163,0.658799
Torre de L\u2019Espinal,42.000385,0.960217
Torre de Mataperunya,41.994774,0.940479
Torre de Valldans,41.912719,1.202127
Torre de Vilamajor,41.837837,1.219198
Torre del Cargol,41.894211,1.135704
Torres de Cas,41.969803,0.792941
Capella de Sant Eudald,41.906274,0.997663
Capella de Sant Pere del Soler,42.007348,1.217099
Capella de Santa Cec\u00edlia de Torreblanca,41.923084,1.134583
Capella de Santa Eul\u00e0lia de Pomanyons,41.983815,1.203391
Ermita de Sant Jaume de les Torres de Cas,41.969889,0.793917
Ermita de Sant Jordi,41.887212,0.897843
Ermita de Sant Salvador,41.909445,0.645833
Capella de la Verge,41.871651,0.719205
Esgl\u00e9sia de la Mare de D\u00e9u del Castell de Lloren\u00e7,41.870943,0.830841
Esgl\u00e9sia de l\u2019Assumpci\u00f3 de Baldomar,41.919233,1.014946
Esgl\u00e9sia de Sant Bartomeu de la Vall d\u2019Ariet,41.954311,1.000689
Esgl\u00e9sia de Sant Bartomeu,41.997778,0.844722
Esgl\u00e9sia de Sant Bartomeu,41.918476,1.146731
Esgl\u00e9sia de Sant Feliu,41.88339,1.030389
Esgl\u00e9sia de Sant Girv\u00e9s de la Torre de Rialb,41.981875,1.201425
Esgl\u00e9sia de Sant Joan i Sant Marc de Batlliu,41.955637,1.132141
Esgl\u00e9sia de Sant Josep de la Figuera,41.84211,0.664736
Esgl\u00e9sia de Sant Juli\u00e0 de la Clua,41.947055,1.016605
Esgl\u00e9sia de Sant Marc de Pallerols de Rialb,42.036845,1.229223
Esgl\u00e9sia de Sant Mart\u00ed de Collfred,41.916167,1.114858
Esgl\u00e9sia de Sant Miquel de Grial\u00f3,41.900522,1.106075
Esgl\u00e9sia de Sant Miquel de Valld\u00e0ries,41.937089,1.269207
Esgl\u00e9sia de Sant Miquel,41.875908,0.87881
Esgl\u00e9sia de Sant Miquel,41.820464,0.727637
Esgl\u00e9sia de Sant Pere,41.916401,1.196566
Esgl\u00e9sia de Sant Pere de Vilamonera,41.991222,1.21375
Esgl\u00e9sia de Sant Rom\u00e0 de Comiols,42.024292,1.101569
Esgl\u00e9sia de Sant Salvador,41.822577,0.804579
Esgl\u00e9sia de Sant Serni de Vall-llebrerola,41.941647,1.083167
Esgl\u00e9sia de Sant Urb\u00e0 de Montson\u00eds,41.88671,1.022069
Esgl\u00e9sia de Santa Maria ,41.79173,0.804411
Esgl\u00e9sia de Santa Maria de les Franqueses,41.755918,0.790807
Esgl\u00e9sia de Santa Maria de Palau de Rialb,42.013099,1.166136
Esgl\u00e9sia de Santa Maria de R\u00fabies,42.020917,0.912472
Esgl\u00e9sia de Santa Maria de Vernet,41.905095,1.041051
Esgl\u00e9sia de Santa Maria del Castell de Cubells,41.85151,0.958667
Esgl\u00e9sia de Santa Maria del Castell,41.821346,0.726479
Esgl\u00e9sia parroquial de Sant Climent de Vilves,41.917725,1.082694
Esgl\u00e9sia parroquial de Sant Esteve de Pallerols de Rialb,42.036984,1.214602
Esgl\u00e9sia parroquial de Sant Iscle i Santa Vict\u00f2ria de la Torre de Rialb,41.9786,1.206862
Esgl\u00e9sia parroquial de Sant Joan de Torreblanca,41.932249,1.147919
Esgl\u00e9sia parroquial de Sant Pere de Tudela,41.870834,1.083888
Esgl\u00e9sia parroquial de Sant Pere i Santa Maria,41.917724,1.188017
Esgl\u00e9sia parroquial de Sant Salvador de Marcovau,41.868314,1.033833
Esgl\u00e9sia parroquial de Sant Sebasti\u00e0 del Gos,41.889611,1.145611
Esgl\u00e9sia parroquial de Santa Maria de Montson\u00eds,41.887109,1.02225
Esgl\u00e9sia parroquial de Santa Maria de Ser\u00f3,41.875645,1.106728
Esgl\u00e9sia VELLA de Sant Joan de Torreblanca,41.937448,1.159856
Sant Dom\u00e8nec del Tossal,41.908814,1.149919
Santuari de la Mare de D\u00e9u de C\u00e9rvoles,41.88292,0.659463
Santuari de la Mare de D\u00e9u de la Vedrenya ,41.960037,1.10969
Santuari de la Mare de D\u00e9u del Salgar,41.89327,1.012972
Convent de Sant Dom\u00e8nec,41.79371,0.809474
Monestir de Santa Maria de Bellpuig de les Avellanes,41.87534,0.757635
Monestir de Santa Maria de Gualter,41.928101,1.198274
B\u00fanquer del Serrat de les Forques,41.877,1.015667
Dolmen de S\u00f2ls de Riu,41.983472,1.203028
Casa forta de Torreferrada,41.911842,2.174797
Casal de Bellpuig,41.920376,2.321852
Casal de Mont-ral,41.952003,2.243831
Casal de Mont-rodon,41.864944,2.266684
Casal d\u2019Espinzella,41.854733,2.338403
La Sala,41.804333,2.28475
La Sala,41.840639,2.359222
Mas els Felius,41.980353,2.240835
Palau dels Comtes de Centelles ,41.797523,2.219434
Pont de la Cabreta,41.953722,2.257278
Pont de la cantina,41.9125,2.3895
Pont de la Gorga,42.036222,2.372389
Pont de la Noguerola,41.853472,2.355278
Pont de la Riera,42.076611,2.304778
Pont de la Sala,42.027944,2.45875
Pont de l\u2019Anijol,42.064861,2.279167
Pont de Manlleu,41.99695,2.286
Pont de Queralt,41.927731,2.256403
Pont de Torruella,41.985833,2.246056
Pont del mol\u00ed dels capellans,41.879806,2.279750
Pont del Remei,41.924566,2.249799
Pont d\u2019en Bruguer ,41.939167,2.276556
Pont Vell,41.980147,2.308126
Castell de Besora,42.123772,2.250183
Castell de Cabrera,42.076038,2.407253
Castell de Casserres,41.995247,2.342513
Castell de Centelles,41.769615,2.206535
Castell de Gurb ,41.95211,2.210392
Castell de Malla ,41.887486,2.233288
Castell de Montesquiu ,42.113316,2.21194
Castell de Muntanyola,41.87856,2.16913
Castell de M\u00fanter,41.877926,2.216189
Castell de Rupit ,42.024536,2.466415
Castell de Sa Reganyada,42.101891,2.294622
Castell de Sant Lloren\u00e7,41.923492,2.358791
Castell de Sentfores,41.90667,2.219128
Castell de Sorerols,41.99884,2.378846
Castell de s\u2019Avellana,41.970043,2.330089
Castell de Taradell ,41.865448,2.310331
Castell de Tona ,41.854942,2.224705
Castell de Torell\u00f3,42.073532,2.265386
Castell de Torroella,41.908295,2.196153
Castell de Vilagelans,41.976578,2.28702
Castell de Vilar,42.091198,2.32838
Castell de Voltreg\u00e0,42.010155,2.20642
Castell del Brull ,41.816837,2.304455
Castell dels Montcada,41.929218,2.256859
Castell d\u2019Esparraguera,41.80196,2.243869
Castell d\u2019Heures,41.902939,2.30111
Castell d\u2019Or\u00eds ,42.058582,2.222631
Muralles de Vic ,41.928677,2.257594
Torre Canal,41.960428,2.251413
Torre de Don Carles,41.876186,2.287291
Torre de la Vall,42.003998,2.420857
Torre del mas Figueroles,41.831111,2.294583
Torre Morgad\u00e8s,41.939896,2.293251
Torre Vella del Mas Gal\u00ed,41.93066,2.208729
Catedral de Sant Pere,41.928177,2.25536
Capella de Can Cam\u00e0 (*),42.036239,2.227548
Capella de San Esteve de Vila-setr\u00fa,42.00704,2.27027
Capella de Sant Francesc s\u2019hi Moria,41.954443,2.283152
Capella de Sant Fruit\u00f3s del Grau,41.958621,2.269545
Capella de Sant Jaume dels Malalts,41.921595,2.258752
Capella de Sant Joan,42.119417,2.178917
Capella de Sant Jordi de Puigseslloses,41.947806,2.2965
Capella de Sant Juli\u00e0 de Vilamirosa,41.991642,2.276955
Capella de Sant Miquel de Gallifa,42.074831,2.17892
Capella de Sant Miquel d\u2019Ordeig,42.035371,2.221854
Capella de Sant Pere al Puig,42.096306,2.187472
Capella de Sant Roc,42.08625,2.304833
Capella de Santa Anna de Mont-ral,41.95304,2.245539
Capella de Santa Fe de Vilagelans,41.976517,2.287889
Capella de Santa Maria de Palau,41.984801,2.25636
Capella de Santa Maria del Castell de Centelles,41.769692,2.206212
Ermita de la Verneda de Sant Pon\u00e7,41.89875,2.3595
Ermita de Sant Bartomeu de Covildases,42.123639,2.360917
Ermita de Sant Corneli,42.015139,2.423028
Ermita de Sant Miquel de Vilageriu,41.839171,2.209556
Ermita de Sant Quirze de Subiradells,41.877453,2.302039
Ermita de Santa Perp\u00e8tua,41.997889,2.195833
Capella de Sant Joan del Prat,41.868444,2.247722
Capella de Santa Magdalena,42.022417,2.466278
Capella del Castell de Muntanyola,41.878722,2.169056
Ermita de Puig-l\u2019Agulla,41.885059,2.326897
Ermita de Sant Lloren\u00e7 Dosmunts ,42.2035417,2.434778
Esgl\u00e9sia de  Sant Gen\u00eds Sadevesa,41.977444,2.136583
Esgl\u00e9sia de  Santa Maria de Vilalleons,41.891111,2.318015
Esgl\u00e9sia de San Esteve de M\u00fanter,41.878528,2.213222
Esgl\u00e9sia de Sant Andreu de Gurb,41.955389,2.221944
Esgl\u00e9sia de Sant Andreu de Pruit,42.042389,2.4555
Esgl\u00e9sia de Sant Andreu,41.853989,2.224463
Esgl\u00e9sia de Sant Boi de Llu\u00e7an\u00e8s,42.05773,2.151712
Esgl\u00e9sia de Sant Crist\u00f2fol,41.995444,2.4195
Esgl\u00e9sia de Sant Esteve de Granollers de la Plana,41.976522,2.274842
Esgl\u00e9sia de Sant Esteve de Tav\u00e8rnoles,41.952059,2.326707
Esgl\u00e9sia de Sant Esteve de Vinyoles d\u2019Or\u00eds,42.042204,2.230417
Esgl\u00e9sia de Sant Feliu de Savassona,41.959417,2.340556
Esgl\u00e9sia de Sant Gen\u00eds,41.875833,2.285639
Esgl\u00e9sia de Sant Hilari,42.122472,2.309417
Esgl\u00e9sia de Sant Jaume de Fenollet,41.990083,2.146444
Esgl\u00e9sia de Sant Jaume de Viladrover,41.827417,2.252833
Esgl\u00e9sia de Sant Jaume i Sant Gen\u00eds d\u2019Alboquers,41.933333,2.1425
Esgl\u00e9sia de Sant Joan de F\u00e0bregues ,42.010278,2.467778
Esgl\u00e9sia de Sant Joan del Gal\u00ed,41.931036,2.208409
Esgl\u00e9sia de Sant Juli\u00e0 Sassorba,41.951094,2.183583
Esgl\u00e9sia de Sant Mart\u00ed,41.847556,2.389278
Esgl\u00e9sia de Sant Mart\u00ed de Riudeperes,41.927518,2.307386
Esgl\u00e9sia de Sant Mart\u00ed de Sentfores,41.908157,2.204341
Esgl\u00e9sia de Sant Mart\u00ed del Brull ,41.816715,2.305321
Esgl\u00e9sia de Sant Mart\u00ed Sescorts,42.012778,2.325611
Esgl\u00e9sia de Sant Mart\u00ed Xic,42.010761,2.206154
Esgl\u00e9sia de Sant Miquel de Sorerols,41.995697,2.376161
Esgl\u00e9sia de Sant Miquel,42.023889,2.465028
Esgl\u00e9sia de Sant Pere de l\u2019Esquerda,41.924566,2.249799
Esgl\u00e9sia de Sant Pere de Savassona -Tav\u00e8rnoles ,41.956516,2.338682
Esgl\u00e9sia de Sant Pere de Valldaneu,41.7485,2.247028
Esgl\u00e9sia de Sant Quirze i Santa Julita,41.8785,2.177611
Esgl\u00e9sia de Sant Salvador de Bellver,42.059097,2.19299
Esgl\u00e9sia de Sant Sixt de Miralpl\u00e0,41.928425,2.237241
Esgl\u00e9sia de Sant Vicen\u00e7,41.887222,2.234722
Esgl\u00e9sia de Santa Cec\u00edlia,41.992898,2.222262
Esgl\u00e9sia de Santa Eug\u00e8nia de Berga,41.900347,2.283243
Esgl\u00e9sia de Santa Margarida d\u2019Ardola,41.961389,2.372694
Esgl\u00e9sia de Santa Maria de Seva,41.839056,2.279917
Esgl\u00e9sia de Santa Maria del Castell de Besora,42.123676,2.250985
Esgl\u00e9sia parroquial de Sant Agust\u00ed de Llu\u00e7an\u00e8s,42.084894,2.127371
Esgl\u00e9sia parroquial de Sant Bartomeu,41.983944,2.172861
Esgl\u00e9sia parroquial de Sant Juli\u00e0 de Vilatorta,41.922219,2.32455
Esgl\u00e9sia parroquial de Sant Pere,42.075471,2.297002
Esgl\u00e9sia parroquial de Sant Sadurn\u00ed,41.901889,2.38125
Esgl\u00e9sia parroquial de Sant Vicen\u00e7,41.868833,2.417444
Esgl\u00e9sia parroquial de Sant Vicen\u00e7,42.061667,2.273861
Esgl\u00e9sia parroquial de Santa Eul\u00e0lia,41.910331,2.188949
Esgl\u00e9sia parroquial de Santa Maria,41.938889,2.319417
Esgl\u00e9sia parroquial de Santa Maria de Besora ,42.126778,2.257139
Esgl\u00e9sia vella de Sant Bartomeu,41.979472,2.18375
Santuari de la Mare de D\u00e9u dels Munts,42.078506,2.152235
Santuari de Lourdes,41.852639,2.222111
Santuari de Santa Maria de Cabrera,42.073333,2.407806
Monestir de Sant Pere de Casserres,42.001617,2.34071
Monestir de Santa Magdalena de Conangle,41.971403,2.32075
Dolmen de Puigseslloses,41.947722,2.296556
Dolmen de Sant Corneli,42.015278,2.423111
Dolmen de Sequers de Gasala,41.855889,2.294444
El Roure de la Senyora,42.065944,2.150611
La Llotja,41.929825,2.255228
L\u2019Avenc,42.005361,2.441972
M\u00e0gic m\u00f3n del tren,41.905389,2.281739
Temple Rom\u00e0,41.929217,2.256933
Verneda de Sant Pon\u00e7,41.897111,2.363333
Casa forta de Miravet,42.108574,0.840451
Castell d&#8217;Abella,42.162376,1.093175
Castell d&#8217;Alsamora,42.08157,0.727952
Castell d&#8217;Aramunt,42.200424,0.996741
Castell d&#8217;Arbul,42.127193,0.78563
Castell d&#8217;Eroles,42.172035,0.818452
Castell d&#8217;Orcau,42.165916,0.982692
Castell d&#8217;Orrit,42.257088,0.742921
Castell de Castellgerm\u00e0,42.375271,0.862853
Castell de Castellnou de Montsec,42.102112,0.765325
Castell de Castelltallat,42.118652,0.995784
Castell de Castissent,42.124413,0.713653
Castell de Claret,42.154263,0.867888
Castell de Claverol,42.245064,0.986956
Castell de Conques,42.119568,1.010951
Castell de Gu\u00e0rdia,42.101166,0.876605
Castell de l&#8217;Hostal Roig,42.038544,0.999665
Castell de Llimiana,42.076443,0.916125
Castell de Llord\u00e0,42.116352,1.09079
Castell de Montllobar,42.152977,0.800605
Castell de Moror,42.078979,0.834559
Castell de Mur ,42.105091,0.856472
Castell de Puigcerc\u00f3s,42.130375,0.883458
Castell de Rivert,42.250092,0.89541
Castell de Sal\u00e0s,42.211994,0.932381
Castell de Sant Gerv\u00e0s,42.071896,0.969128
Castell de Sant Rom\u00e0 d&#8217;Abella,42.142551,1.040027
Castell de Santa Engr\u00e0cia,42.221935,0.874196
Castell de Sarroca de Bellera ,42.358826,0.881369
Castell de Talarn ,42.185593,0.901051
Castell de Tol\u00f3,42.058178,1.031714
Castell de Toralla,42.264687,0.923297
Castell de Vilamitjana,42.147488,0.919115
Castell del Me\u00fcll,42.118992,0.812436
Torre o fortalesa a Roca Santa,42.246616,1.043932
Muralles de Tremp ,42.167492,0.895976
Torre d&#8217;Amarg\u00f3s,42.10194,0.744855
Torre d&#8217;Estorm,42.086643,0.840996
Torre de Perauba,42.242092,1.090522
Torre del Xut,42.207741,0.93803
Torre Ginebrell,42.129822,0.828164
Capella de Sant Feliu,42.101512,0.875127
Capella de Sant Gerv\u00e0s,42.070833,0.970556
Capella de Sant Pere d\u2019Orrit,42.256569,0.740356
Col\u00b7legiata de Santa Maria de Mur,42.104167,0.858333
Esgl\u00e9sia de Santa Maria de Covet,42.087414,1.070102
Esgl\u00e9sia parroquial de Sant Esteve,42.16151,1.091622
Pont de Gerri de la Sal,42.323645,1.065994
Torre de les Bruixes,42.54882,1.314417
Castell d&#8217;Arcal\u00eds,42.349113,1.091613
Castell d&#8217;Olp,42.430069,1.1146
Castell de Burg,42.504154,1.272346
Castell de Gilareny,42.489857,1.213552
Castell de Jou,42.598133,1.113801
Castell de La Glorieta,42.504936,1.257023
Castell de Lladorre ,42.620029,1.247334
Castell de Llort,42.572376,1.136036
Castell de Malmercat,42.370148,1.122285
Castell de Montcort\u00e9s de Pallars,42.329117,1.004911
Castell de Peramea,42.330078,1.047859
Castell de Rialp ,42.444771,1.133987
Castell de Sort ,42.412392,1.129822
Castell de T\u00edrvia ,42.515051,1.242793
Castell de Tor,42.571678,1.397931
Castell de Val\u00e8ncia d&#8217;\u00c0neu,42.632465,1.116435
Castell de Vilamur,42.379856,1.161324
La Torrassa,42.570633,1.140245
Torre a la vora de la masia Vilesa,42.318249,1.093303
Torre d&#8217;en Vir\u00f3s,42.443836,1.134368
Torre d&#8217;Escal\u00f3 ,42.548477,1.154581
Torre de defensa de la pla\u00e7a Major d&#8217;Olp,42.430153,1.114163
Torre de defensa de la pla\u00e7a Major de Sort ,42.411369,1.129985
Torre de defensa de Son del Pi,42.620735,1.096914
Torre de la Pres\u00f3 (Gerri de la Sal),42.323769,1.064191
Torre dels Colomers,42.327866,1.047362
Torre dels moros,42.574738,1.085675
Castell de Barbens ,41.679085,1.018663
Castell de Linyola ,41.710255,0.90424
Castell de Torregrossa ,41.581444,0.832193
Castell del Bullidor,41.691368,1.015793
Capelleta de Santa Ll\u00facia,41.57246,0.877468
Esgl\u00e9sia de Santa Maria de Margalef,41.57036,0.76555
Esgl\u00e9sia del Bullidor,41.691431,1.01567
Esgl\u00e9sia parroquial de Sant Miquel,41.605271,0.878089
Esgl\u00e9sia parroquial de Sant Pere,41.61444,0.96076
Esgl\u00e9sia parroquial de Santa Maria,41.678893,1.018556
Esgl\u00e9sia parroquial de Santa Maria,41.634534,0.875346
Esgl\u00e9sia parroquial de Santa Maria,41.710744,0.905035
Estany d\u2019Ivars i Vila-sana,41.682361,0.948528
